"round_id","state_code","sector","period_type","period_group","assignment_type","temporal_state_source","households","survey_weight","survey_weight_share_pct","deflator_min","deflator_median","deflator_max"
"nss_2007_08","CHD","rural","subround",4,"fallback_or_inheritance","PUN",16,10117,0.00454683359111053,0.937743274753346,0.937743274753346,0.937743274753346
"nss_2007_08","CHD","urban","subround",1,"direct","CHD",64,77767.26,0.0349505574831103,0.931957690781383,0.931957690781383,0.931957690781383
"nss_2007_08","CHD","urban","subround",2,"direct","CHD",72,52893.775,0.0237717893575806,0.936664547805531,0.936664547805531,0.936664547805531
"nss_2007_08","CHD","urban","subround",3,"direct","CHD",64,49477.36,0.0222363667537282,0.948431690365903,0.948431690365903,0.948431690365903
"nss_2007_08","CHD","urban","subround",4,"direct","CHD",73,52097.74,0.0234140312595575,0.976672832510792,0.976672832510792,0.976672832510792
"nss_2007_08","CHHT","rural","subround",1,"fallback_or_inheritance","ALL_INDIA",320,968881.270000002,0.435439547715117,0.572646824523766,0.572646824523766,0.572646824523766
"nss_2007_08","CHHT","rural","subround",2,"fallback_or_inheritance","ALL_INDIA",320,951415.600000001,0.427590037480141,0.581081884132136,0.581081884132136,0.581081884132136
"nss_2007_08","CHHT","rural","subround",3,"fallback_or_inheritance","ALL_INDIA",320,1001661.78,0.450171931228187,0.587642486049757,0.587642486049757,0.587642486049757
"nss_2007_08","CHHT","rural","subround",4,"fallback_or_inheritance","ALL_INDIA",320,1020124.72,0.458469639618289,0.606855677379933,0.606855677379933,0.606855677379933
"nss_2007_08","CHHT","urban","subround",1,"direct","CHHT",160,164601.98,0.0739762589529805,0.628197716694806,0.628197716694806,0.628197716694806
"nss_2007_08","CHHT","urban","subround",2,"direct","CHHT",160,224991.34,0.101116752240879,0.632805523907727,0.632805523907727,0.632805523907727
"nss_2007_08","CHHT","urban","subround",3,"direct","CHHT",160,239769.41,0.107758387615771,0.642021138333568,0.642021138333568,0.642021138333568
"nss_2007_08","CHHT","urban","subround",4,"direct","CHHT",159,196872.87,0.0884796064539228,0.649700817021767,0.649700817021767,0.649700817021767
"nss_2007_08","DADI","rural","subround",1,"fallback_or_inheritance","ALL_INDIA",32,6197.19,0.00278517264628786,0.830530499408471,0.830530499408471,0.830530499408471
"nss_2007_08","DADI","rural","subround",2,"fallback_or_inheritance","ALL_INDIA",32,7403.43,0.00332728716155337,0.842764172885846,0.842764172885846,0.842764172885846
"nss_2007_08","DADI","rural","subround",3,"fallback_or_inheritance","ALL_INDIA",32,5642.96,0.00253608778109055,0.852279252257138,0.852279252257138,0.852279252257138
"nss_2007_08","DADI","rural","subround",4,"fallback_or_inheritance","ALL_INDIA",32,4256.85,0.00191313517567647,0.880144841844492,0.880144841844492,0.880144841844492
"nss_2007_08","DADI","urban","subround",1,"fallback_or_inheritance","GOA",32,2220.26,0.000997840540575177,0.844676321639854,0.844676321639854,0.844676321639854
"nss_2007_08","DADI","urban","subround",2,"fallback_or_inheritance","GOA",32,2200.26,0.000988852038862989,0.840410279611369,0.840410279611369,0.840410279611369
"nss_2007_08","DADI","urban","subround",3,"fallback_or_inheritance","GOA",32,4042.5,0.00181680090857609,0.86174048975379,0.86174048975379,0.86174048975379
"nss_2007_08","DADI","urban","subround",4,"fallback_or_inheritance","GOA",32,3232.76,0.00145288343975472,0.915066015109842,0.915066015109842,0.915066015109842
"nss_2007_08","DEL","rural","subround",1,"fallback_or_inheritance","ALL_INDIA",31,41811.945,0.0187913369611215,0.904551722173773,0.904551722173773,0.904551722173773
"nss_2007_08","DEL","rural","subround",2,"fallback_or_inheritance","ALL_INDIA",32,65262.7,0.0293306945346021,0.917875724628051,0.917875724628051,0.917875724628051
"nss_2007_08","DEL","rural","subround",3,"fallback_or_inheritance","ALL_INDIA",32,56941.64,0.0255910014317409,0.928238837648045,0.928238837648045,0.928238837648045
"nss_2007_08","DEL","rural","subround",4,"fallback_or_inheritance","ALL_INDIA",31,40863.315,0.0183649988421598,0.958587954349456,0.958587954349456,0.958587954349456
"nss_2007_08","DEL","urban","subround",1,"direct","DEL",279,810328.269999999,0.364181852116485,0.998922171704549,0.998922171704549,0.998922171704549
