"outcome_id","outcome_variable","mechanism_family","tier","denominator","specification_id","adjustment_id","construction_id","fixed_effect","estimate_2sls","std_error_clustered","p_value_clustered","p_value_clustered_holm_within_spec","effective_f","effective_f_critical_value","effective_f_p_value","effective_f_df","reduced_form_joint_f","reduced_form_joint_p","anderson_rubin_f_beta0","anderson_rubin_p_beta0","anderson_rubin_p_beta0_holm_within_spec","ar_95_lower","ar_95_upper","ar_95_empty","ar_95_n_components","ar_95_disconnected","ar_95_contains_zero","ar_95_grid_accepted_min","ar_95_grid_accepted_max","ar_95_left_truncated","ar_95_right_truncated","ar_95_components","n","status","reason"
"electricity_access_change","electricity_share_households_change_2011_2001","basic_services","core","households","region_main__nonzero_mean","region_main","nonzero_mean","region",0.00650503299839095,0.0180834623154151,0.719279116374404,1,0.170286653144389,23.1085112116065,0.997191932994758,1,0.402311145918292,0.526327134860897,0.402311145918224,0.526327134860932,1,,,FALSE,1,FALSE,TRUE,-0.0604693442284265,0.0604693442284265,TRUE,TRUE,"[grid<= -0.0604693, 0.0604693 <=grid]",355,"estimated",
"electricity_access_change","electricity_share_households_change_2011_2001","basic_services","core","households","region_main__glottolog_mean","region_main","glottolog_mean","region",0.00110903127303848,0.00462379575980593,0.810589611780297,1,2.59171500888566,23.1085112116065,0.939717308037954,1,0.0568695886117691,0.811658414820692,0.0568695886117716,0.811658414820688,1,,,FALSE,1,FALSE,TRUE,-0.0604693442284265,0.0604693442284265,TRUE,TRUE,"[grid<= -0.0604693, 0.0604693 <=grid]",355,"estimated",
"electricity_access_change","electricity_share_households_change_2011_2001","basic_services","core","households","region_main__dyen_noncognate","region_main","dyen_noncognate","region",-0.00198886911859823,0.00471370573504957,0.673341985625664,1,0.947774000155956,23.1085112116065,0.985709842865719,1,0.240724908849726,0.62400140472432,0.240724908849756,0.624001404724299,1,,,FALSE,1,FALSE,TRUE,-0.0604693442284265,0.0604693442284265,TRUE,TRUE,"[grid<= -0.0604693, 0.0604693 <=grid]",355,"estimated",
"electricity_access_change","electricity_share_households_change_2011_2001","basic_services","core","households","state_main__nonzero_mean","state_main","nonzero_mean","state",-0.00501553106915875,0.0137844197328107,0.716214261006246,1,1.43060494941775,23.1085112116065,0.975368719137333,1,0.14330608142882,0.705275310215901,0.14330608142882,0.705275310215901,1,,,FALSE,1,FALSE,TRUE,-0.0604693442284265,0.0604693442284265,TRUE,TRUE,"[grid<= -0.0604693, 0.0604693 <=grid]",355,"estimated",
"electricity_access_change","electricity_share_households_change_2011_2001","basic_services","core","households","state_main__glottolog_mean","state_main","glottolog_mean","state",-0.00473141345793741,0.00782924708928094,0.546069295115885,1,2.82862718517242,23.1085112116065,0.930620751667916,1,0.407799713966887,0.523559900516241,0.407799713966887,0.523559900516241,1,,,FALSE,1,FALSE,TRUE,-0.0604693442284265,0.0604693442284265,TRUE,TRUE,"[grid<= -0.0604693, 0.0604693 <=grid]",355,"estimated",
"electricity_access_change","electricity_share_households_change_2011_2001","basic_services","core","households","state_main__dyen_noncognate","state_main","dyen_noncognate","state",-0.00911455950218287,0.0303404237003876,0.764065976752679,1,0.308794705547958,23.1085112116065,0.995527904172103,1,0.103152226742243,0.748295560686859,0.103152226742246,0.748295560686856,1,,,FALSE,1,FALSE,TRUE,-0.0604693442284265,0.0604693442284265,TRUE,TRUE,"[grid<= -0.0604693, 0.0604693 <=grid]",355,"estimated",
"no_lighting_change","no_lighting_share_households_change_2011_2001","basic_services","secondary","households","region_main__nonzero_mean","region_main","nonzero_mean","region",0.000760989616068988,0.00183966541011838,0.679388001437292,1,0.170286653144389,23.1085112116065,0.997191932994758,1,0.426011894574595,0.514396035523777,0.426011894574574,0.514396035523788,1,,,FALSE,1,FALSE,TRUE,-0.00334802442069389,0.00334802442069389,TRUE,TRUE,"[grid<= -0.00334802, 0.00334802 <=grid]",355,"estimated",
"no_lighting_change","no_lighting_share_households_change_2011_2001","basic_services","secondary","households","region_main__glottolog_mean","region_main","glottolog_mean","region",-0.000244025354193807,0.000322097571449536,0.449210460844608,1,2.59171500888566,23.1085112116065,0.939717308037954,1,0.853519430372103,0.356217669701026,0.853519430372153,0.356217669701013,1,,,FALSE,1,FALSE,TRUE,-0.00334802442069389,0.00334802442069389,TRUE,TRUE,"[grid<= -0.00334802, 0.00334802 <=grid]",355,"estimated",
"no_lighting_change","no_lighting_share_households_change_2011_2001","basic_services","secondary","households","region_main__dyen_noncognate","region_main","dyen_noncognate","region",-0.00053365794479949,0.000749247571966099,0.476796078367844,1,0.947774000155956,23.1085112116065,0.985709842865719,1,1.85579637473762,0.174017836499195,1.85579637473761,0.174017836499197,1,,,FALSE,1,FALSE,TRUE,-0.00334802442069389,0.00334802442069389,TRUE,TRUE,"[grid<= -0.00334802, 0.00334802 <=grid]",355,"estimated",
"no_lighting_change","no_lighting_share_households_change_2011_2001","basic_services","secondary","households","state_main__nonzero_mean","state_main","nonzero_mean","state",6.87222117844069e-05,0.00145206204355717,0.962282825241239,1,1.43060494941775,23.1085112116065,0.975368719137333,1,0.00219626099376909,0.962651570960622,0.00219626099376921,0.962651570960621,1,,,FALSE,1,FALSE,TRUE,-0.00334802442069389,0.00334802442069389,TRUE,TRUE,"[grid<= -0.00334802, 0.00334802 <=grid]",355,"estimated",
"no_lighting_change","no_lighting_share_households_change_2011_2001","basic_services","secondary","households","state_main__glottolog_mean","state_main","glottolog_mean","state",-0.000508199648610716,0.000600038455499468,0.397679063673897,1,2.82862718517242,23.1085112116065,0.930620751667916,1,0.945229744526802,0.331694488514663,0.945229744526807,0.331694488514662,1,,,FALSE,1,FALSE,TRUE,-0.00334802442069389,0.00334802442069389,TRUE,TRUE,"[grid<= -0.00334802, 0.00334802 <=grid]",355,"estimated",
"no_lighting_change","no_lighting_share_households_change_2011_2001","basic_services","secondary","households","state_main__dyen_noncognate","state_main","dyen_noncognate","state",-0.000682485355922893,0.00214162430323323,0.750186431044228,1,0.308794705547958,23.1085112116065,0.995527904172103,1,0.162295696570338,0.687329340689353,0.162295696570341,0.68732934068935,1,,,FALSE,1,FALSE,TRUE,-0.00334802442069389,0.00334802442069389,TRUE,TRUE,"[grid<= -0.00334802, 0.00334802 <=grid]",355,"estimated",
"banking_access_change","banking_share_households_change_2011_2001","financial_access","core","households","region_main__nonzero_mean","region_main","nonzero_mean","region",0.0697696414337601,0.172929558015731,0.686867167974435,1,0.170286653144389,23.1085112116065,0.997191932994758,1,32.007975221595,3.27572274557972e-08,32.0079752215978,3.27572274557537e-08,2.6205781964603e-07,,,FALSE,2,TRUE,FALSE,-0.0543942057235783,0.0543942057235783,TRUE,TRUE,"[grid<= -0.0543942, -0.0168622] U [0.0114228, 0.0543942 <=grid]",355,"estimated",
"banking_access_change","banking_share_households_change_2011_2001","financial_access","core","households","region_main__glottolog_mean","region_main","glottolog_mean","region",-0.00391474369137706,0.00567359606212672,0.490671830226936,1,2.59171500888566,23.1085112116065,0.939717308037954,1,0.655265587928916,0.418805839931562,0.655265587928894,0.41880583993157,1,,,FALSE,1,FALSE,TRUE,-0.0543942057235783,0.0543942057235783,TRUE,TRUE,"[grid<= -0.0543942, 0.0543942 <=grid]",355,"estimated",
"banking_access_change","banking_share_households_change_2011_2001","financial_access","core","households","region_main__dyen_noncognate","region_main","dyen_noncognate","region",-0.00618544558458217,0.00872905007381995,0.479058260149451,1,0.947774000155956,23.1085112116065,0.985709842865719,1,1.04467379184644,0.30746793433541,1.04467379184644,0.307467934335411,1,,,FALSE,1,FALSE,TRUE,-0.0543942057235783,0.0543942057235783,TRUE,TRUE,"[grid<= -0.0543942, 0.0543942 <=grid]",355,"estimated",
"banking_access_change","banking_share_households_change_2011_2001","financial_access","core","households","state_main__nonzero_mean","state_main","nonzero_mean","state",-0.0853833569229957,0.0786037257058462,0.278211991265914,1,1.43060494941775,23.1085112116065,0.975368719137333,1,17.5896877963532,3.58127746159913e-05,17.5896877963532,3.58127746159914e-05,0.00025068942231194,,,FALSE,1,FALSE,FALSE,-0.0543942057235783,-0.0258372477186997,TRUE,FALSE,"[grid<= -0.0543942, -0.0258372]",355,"estimated",
"banking_access_change","banking_share_households_change_2011_2001","financial_access","core","households","state_main__glottolog_mean","state_main","glottolog_mean","state",-0.00201157352472106,0.0100555068423147,0.841575024271927,1,2.82862718517242,23.1085112116065,0.930620751667916,1,0.0441167116889058,0.833774598166769,0.0441167116889055,0.83377459816677,1,,,FALSE,1,FALSE,TRUE,-0.0543942057235783,0.0543942057235783,TRUE,TRUE,"[grid<= -0.0543942, 0.0543942 <=grid]",355,"estimated",
"banking_access_change","banking_share_households_change_2011_2001","financial_access","core","households","state_main__dyen_noncognate","state_main","dyen_noncognate","state",-0.026343638069679,0.0607799816254102,0.665006590222171,1,0.308794705547958,23.1085112116065,0.995527904172103,1,0.608147349300794,0.436081199112775,0.608147349300797,0.436081199112774,1,,,FALSE,1,FALSE,TRUE,-0.0543942057235783,0.0543942057235783,TRUE,TRUE,"[grid<= -0.0543942, 0.0543942 <=grid]",355,"estimated",
"television_access_change","television_share_households_change_2011_2001","communications_assets","secondary","households","region_main__nonzero_mean","region_main","nonzero_mean","region",0.0322086480975376,0.0787683221455995,0.682869392495277,1,0.170286653144389,23.1085112116065,0.997191932994758,1,16.6610648868403,5.58181566472773e-05,16.6610648868428,5.58181566472072e-05,0.00039072709653045,,,FALSE,2,TRUE,FALSE,-0.0746253013275639,0.0746253013275639,TRUE,TRUE,"[grid<= -0.0746253, -0.0070894] U [0.00522377, 0.0746253 <=grid]",355,"estimated",
"television_access_change","television_share_households_change_2011_2001","communications_assets","secondary","households","region_main__glottolog_mean","region_main","glottolog_mean","region",-0.0204689046682925,0.014807692110869,0.16778752910555,1,2.59171500888566,23.1085112116065,0.939717308037954,1,5.00101835763512,0.0259844596071684,5.00101835763518,0.0259844596071677,0.155906757643006,,,FALSE,2,TRUE,FALSE,-0.0746253013275639,0.0746253013275639,TRUE,TRUE,"[grid<= -0.0746253, -0.00298501] U [0.0641778, 0.0746253 <=grid]",355,"estimated",
"television_access_change","television_share_households_change_2011_2001","communications_assets","secondary","households","region_main__dyen_noncognate","region_main","dyen_noncognate","region",-0.0085308795663903,0.0102541088796408,0.40602599701791,1,0.947774000155956,23.1085112116065,0.985709842865719,1,4.71670037106893,0.0305659349449615,4.71670037106831,0.0305659349449723,0.244527479559778,,,FALSE,2,TRUE,FALSE,-0.0746253013275639,0.0746253013275639,TRUE,TRUE,"[grid<= -0.0746253, -0.000746253] U [0.0070894, 0.0746253 <=grid]",355,"estimated",
"television_access_change","television_share_households_change_2011_2001","communications_assets","secondary","households","state_main__nonzero_mean","state_main","nonzero_mean","state",-0.0253980924379752,0.021109162085065,0.229825260889864,1,1.43060494941775,23.1085112116065,0.975368719137333,1,8.08451340646393,0.00476099795838449,8.08451340646394,0.00476099795838447,0.0285659877503068,,,FALSE,2,TRUE,FALSE,-0.0746253013275639,0.0746253013275639,TRUE,TRUE,"[grid<= -0.0746253, -0.00783566] U [0.0212682, 0.0746253 <=grid]",355,"estimated",
"television_access_change","television_share_households_change_2011_2001","communications_assets","secondary","households","state_main__glottolog_mean","state_main","glottolog_mean","state",-0.00561635554457238,0.00536916357401195,0.296357868718026,1,2.82862718517242,23.1085112116065,0.930620751667916,1,0.976850117128101,0.323748494075444,0.976850117128102,0.323748494075444,1,,,FALSE,1,FALSE,TRUE,-0.0746253013275639,0.0746253013275639,TRUE,TRUE,"[grid<= -0.0746253, 0.0746253 <=grid]",355,"estimated",
"television_access_change","television_share_households_change_2011_2001","communications_assets","secondary","households","state_main__dyen_noncognate","state_main","dyen_noncognate","state",-0.0164769987004205,0.0326100354114501,0.613725530002404,1,0.308794705547958,23.1085112116065,0.995527904172103,1,1.18137636638199,0.277920362218821,1.18137636638198,0.277920362218822,1,,,FALSE,1,FALSE,TRUE,-0.0746253013275639,0.0746253013275639,TRUE,TRUE,"[grid<= -0.0746253, 0.0746253 <=grid]",355,"estimated",
"telephone_access_change","telephone_share_households_change_2011_2001","communications_assets","core","households","region_main__nonzero_mean","region_main","nonzero_mean","region",-0.000729704540340174,0.017637454296047,0.967023410524677,1,0.170286653144389,23.1085112116065,0.997191932994758,1,0.0017299405149666,0.966848067447171,0.00172994051496688,0.966848067447168,1,,,FALSE,1,FALSE,TRUE,-0.0774580234465611,0.0774580234465611,TRUE,TRUE,"[grid<= -0.077458, 0.077458 <=grid]",355,"estimated",
"telephone_access_change","telephone_share_households_change_2011_2001","communications_assets","core","households","region_main__glottolog_mean","region_main","glottolog_mean","region",-0.0100674547367189,0.00830298334077635,0.226163824043566,1,2.59171500888566,23.1085112116065,0.939717308037954,1,2.70288212585411,0.1010967813609,2.70288212585378,0.101096781360921,0.505483906804605,,,FALSE,2,TRUE,TRUE,-0.0774580234465611,0.0774580234465611,TRUE,TRUE,"[grid<= -0.077458, 0.00271103] U [0.0263357, 0.077458 <=grid]",355,"estimated",
"telephone_access_change","telephone_share_households_change_2011_2001","communications_assets","core","households","region_main__dyen_noncognate","region_main","dyen_noncognate","region",-0.00198536239928249,0.00684735296213748,0.772035363278337,1,0.947774000155956,23.1085112116065,0.985709842865719,1,0.0807303550565911,0.776484064731633,0.0807303550565878,0.776484064731638,1,,,FALSE,1,FALSE,TRUE,-0.0774580234465611,0.0774580234465611,TRUE,TRUE,"[grid<= -0.077458, 0.077458 <=grid]",355,"estimated",
"telephone_access_change","telephone_share_households_change_2011_2001","communications_assets","core","households","state_main__nonzero_mean","state_main","nonzero_mean","state",0.0033466343364898,0.0196901603986674,0.86514867751755,1,1.43060494941775,23.1085112116065,0.975368719137333,1,0.0316157438180015,0.858989763785417,0.0316157438180024,0.858989763785415,1,,,FALSE,1,FALSE,TRUE,-0.0774580234465611,0.0774580234465611,TRUE,TRUE,"[grid<= -0.077458, 0.077458 <=grid]",355,"estimated",
"telephone_access_change","telephone_share_households_change_2011_2001","communications_assets","core","households","state_main__glottolog_mean","state_main","glottolog_mean","state",0.00524770344092899,0.00997622149800515,0.5992496161357,1,2.82862718517242,23.1085112116065,0.930620751667916,1,0.299602674392969,0.584525452644704,0.299602674392964,0.584525452644707,1,,,FALSE,1,FALSE,TRUE,-0.0774580234465611,0.0774580234465611,TRUE,TRUE,"[grid<= -0.077458, 0.077458 <=grid]",355,"estimated",
"telephone_access_change","telephone_share_households_change_2011_2001","communications_assets","core","households","state_main__dyen_noncognate","state_main","dyen_noncognate","state",-0.0358877623785016,0.0620434851441838,0.563394373752899,1,0.308794705547958,23.1085112116065,0.995527904172103,1,1.0805642768171,0.299381430592463,1.0805642768171,0.299381430592462,1,,,FALSE,1,FALSE,TRUE,-0.0774580234465611,0.0774580234465611,TRUE,TRUE,"[grid<= -0.077458, 0.077458 <=grid]",355,"estimated",
"bicycle_ownership_change","bicycle_share_households_change_2011_2001","transport_assets","secondary","households","region_main__nonzero_mean","region_main","nonzero_mean","region",0.0222462439481327,0.0567447130981037,0.695275126826255,1,0.170286653144389,23.1085112116065,0.997191932994758,1,13.8355205401793,0.000233548188982176,13.8355205401766,0.000233548188982499,0.00140128913389499,,,FALSE,2,TRUE,FALSE,-0.0348089322891911,0.0348089322891911,TRUE,TRUE,"[grid<= -0.0348089, -0.00591752] U [0.00278471, 0.0348089 <=grid]",355,"estimated",
"bicycle_ownership_change","bicycle_share_households_change_2011_2001","transport_assets","secondary","households","region_main__glottolog_mean","region_main","glottolog_mean","region",-0.00817825982542383,0.00529394442957565,0.123322403602911,0.986579228823288,2.59171500888566,23.1085112116065,0.939717308037954,1,7.37443432736645,0.00695569555646728,7.37443432736645,0.00695569555646726,0.0556455644517381,,,FALSE,2,TRUE,FALSE,-0.0348089322891911,0.0348089322891911,TRUE,TRUE,"[grid<= -0.0348089, -0.00243663] U [0.0247143, 0.0348089 <=grid]",355,"estimated",
"bicycle_ownership_change","bicycle_share_households_change_2011_2001","transport_assets","secondary","households","region_main__dyen_noncognate","region_main","dyen_noncognate","region",-0.00318321486838561,0.00425826528532021,0.455258652655816,1,0.947774000155956,23.1085112116065,0.985709842865719,1,1.46549850539909,0.226903108877911,1.46549850539896,0.226903108877932,1,,,FALSE,1,FALSE,TRUE,-0.0348089322891911,0.0348089322891911,TRUE,TRUE,"[grid<= -0.0348089, 0.0348089 <=grid]",355,"estimated",
"bicycle_ownership_change","bicycle_share_households_change_2011_2001","transport_assets","secondary","households","state_main__nonzero_mean","state_main","nonzero_mean","state",-0.0337964467306424,0.0315535310173919,0.284965344323481,1,1.43060494941775,23.1085112116065,0.975368719137333,1,33.8308759590811,1.49656428957815e-08,33.830875959081,1.49656428957821e-08,1.19725143166257e-07,,,FALSE,1,FALSE,FALSE,-0.0348089322891911,-0.0106167243482033,TRUE,FALSE,"[grid<= -0.0348089, -0.0106167]",355,"estimated",
"bicycle_ownership_change","bicycle_share_households_change_2011_2001","transport_assets","secondary","households","state_main__glottolog_mean","state_main","glottolog_mean","state",-0.0154980922137051,0.0105810979922571,0.144017256385535,1,2.82862718517242,23.1085112116065,0.930620751667916,1,13.2560480585923,0.000318283970248083,13.2560480585923,0.000318283970248084,0.00254627176198467,,,FALSE,1,FALSE,FALSE,-0.0348089322891911,-0.00522133984337867,TRUE,FALSE,"[grid<= -0.0348089, -0.00522134]",355,"estimated",
"bicycle_ownership_change","bicycle_share_households_change_2011_2001","transport_assets","secondary","households","state_main__dyen_noncognate","state_main","dyen_noncognate","state",-0.00697281989576563,0.0230269324648325,0.762236612688281,1,0.308794705547958,23.1085112116065,0.995527904172103,1,0.143724554897635,0.704865557815333,0.143724554897635,0.704865557815333,1,,,FALSE,1,FALSE,TRUE,-0.0348089322891911,0.0348089322891911,TRUE,TRUE,"[grid<= -0.0348089, 0.0348089 <=grid]",355,"estimated",
"motorcycle_ownership_change","motorcycle_share_households_change_2011_2001","transport_assets","core","households","region_main__nonzero_mean","region_main","nonzero_mean","region",-0.0101868985928745,0.0248376550866315,0.681963600880312,1,0.170286653144389,23.1085112116065,0.997191932994758,1,2.81433422003491,0.094350060475404,2.81433422003509,0.0943500604753936,0.471750302376968,,,FALSE,1,FALSE,TRUE,-0.0248164242091616,0.0248164242091616,TRUE,TRUE,"[grid<= -0.0248164, 0.0248164 <=grid]",355,"estimated",
